1,0.91882,1.511
1,0.97385299,0.934404955
1,1.003980489,1.3618596305000001
1,0.726962788,1.1747545745
1,1.05525,2.0591
1,0.6670367245,1.326586048
1,1.0066,1.063
1,0.92619,1.39695
1,1.0623,1.8643
1,0.6189450000000001,0.98716
1,1.0416,1.6679
1,0.90633,1.5302
1,0.81518,0.97365
1,0.6668350000000001,1.2408
1,0.6332450000000001,0.7076199999999999
1,0.7821,1.1061
1,0.6413,0.79279
1,0.99486,1.1689500000000002
1,0.81413,0.99786
1,0.7253,1.0652
1,0.65609,0.73327
1,1.2167,1.71375
1,1.0383499999999999,1.3006
1,1.0761,1.3034
1,0.84519,1.1503
1,1.0936,1.2842
1,0.59678,1.0922
1,0.99513,1.5344
1,0.793735,1.0547
1,0.69266,1.2465
1,0.63872,0.9729350000000001
1,1.3933,2.2823
1,1.2233999999999998,1.76125
1,0.88461,1.5175999999999998
1,0.75334,1.1129
1,0.63622,0.90873
1,0.8422,1.0318
1,0.9613849999999999,1.2218
1,0.768785,1.0576
1,0.630085,0.89249
1,0.70415,0.82015
1,0.692715,0.84818
1,0.717115,1.0439
1,0.98765,1.2675
1,0.51407,0.663
1,0.59429,0.825205
1,1.2042,1.5329
1,0.79501,1.4195
1,1.069,0.953945
1,0.8314093595000001,1.6999162145
1,0.690923291,0.86526973
1,0.6650854,1.048433123
1,0.7744558535,0.9717894745
1,0.740337382,0.791469928
1,0.832105,0.939225
1,0.9034850000000001,1.08995
1,0.64,0.90452
1,1.03815,1.3631
1,0.5962149999999999,0.8944449999999999
1,0.603205,0.78523
1,0.64183,0.8103400000000001
1,0.7958350000000001,0.868555
1,0.9091450000000001,0.84922
1,0.53755,0.81094
1,0.67617,1.4422
1,0.73376,0.85463
1,0.7056800000000001,0.83557
1,0.5954,0.715105
1,0.76837,1.2636
1,0.6750149999999999,0.8572
1,0.67172,0.757045
1,0.75922,1.1787
1,0.62229,0.64819
1,1.0817,1.07305
1,0.73462,1.0005
1,0.98254,1.63955
1,0.83519,1.1479
1,0.784075,1.0015
1,0.66929,0.899735
1,0.7135750000000001,1.0737
1,1.0333,1.6129
1,0.900315,1.0086499999999998
1,0.827205,0.922775
1,0.91858,1.0931
1,0.80046,0.95033
1,0.86036,1.072
1,0.96955,1.1743
1,0.81472,1.0404
1,0.6682349999999999,1.2944
1,0.97243,1.3159
1,0.781145,0.97675
1,0.859815,1.1483
1,0.9217249999999999,1.0257
