1,0.91882,1.5391
1,0.97385299,1.677584731
1,1.003980489,1.5287748730000001
1,0.726962788,1.2862983625
1,1.05525,2.103
1,0.6670367245,1.341570918
1,1.0066,1.536
1,0.92619,1.5751499999999998
1,1.0623,2.0014
1,0.6189450000000001,1.0155500000000002
1,1.0416,1.6829
1,0.90633,1.56075
1,0.81518,1.252
1,0.6668350000000001,1.3402
1,0.6332450000000001,0.9961800000000001
1,0.7821,1.1332
1,0.6413,1.0113
1,0.99486,1.2207
1,0.81413,1.3803
1,0.7253,1.2822
1,0.65609,0.93372
1,1.2167,1.7271
1,1.0383499999999999,1.799
1,1.0761,2.29265
1,0.84519,1.2535
1,1.0936,1.7847
1,0.59678,1.3995
1,0.99513,1.5943
1,0.793735,1.3053
1,0.69266,1.3724
1,0.63872,1.0884999999999998
1,1.3933,2.3133
1,1.2233999999999998,1.8178
1,0.88461,1.89105
1,0.75334,1.5083000000000002
1,0.63622,0.91472
1,0.8422,1.653
1,0.9613849999999999,1.82015
1,0.768785,1.0915
1,0.630085,1.0814499999999998
1,0.70415,1.3625
1,0.692715,1.2434
1,0.717115,1.4152
1,0.98765,2.02285
1,0.51407,0.79965
1,0.59429,1.0615999999999999
1,1.2042,2.22415
1,0.79501,1.4344999999999999
1,1.069,1.9762
1,0.8314093595000001,2.0794679755
1,0.690923291,0.9458931184999999
1,0.6650854,1.5503376035
1,0.7744558535,1.110907865
1,0.740337382,0.823617156
1,0.832105,1.45505
1,0.9034850000000001,1.57355
1,0.64,1.2544
1,1.03815,2.1002
1,0.5962149999999999,0.90411
1,0.603205,0.87499
1,0.64183,0.903385
1,0.7958350000000001,1.22845
1,0.9091450000000001,1.3343
1,0.53755,0.90544
1,0.67617,1.4986
1,0.73376,1.1576
1,0.7056800000000001,0.95762
1,0.5954,0.9784950000000001
1,0.76837,1.3303
1,0.6750149999999999,1.0222
1,0.67172,1.0787499999999999
1,0.75922,1.57585
1,0.62229,0.92722
1,1.0817,1.7903
1,0.73462,1.0135
1,0.98254,2.20155
1,0.83519,1.496
1,0.784075,1.1935
1,0.66929,1.40915
1,0.7135750000000001,1.4539499999999999
1,1.0333,1.8127499999999999
1,0.900315,1.65235
1,0.827205,1.32995
1,0.91858,1.5143
1,0.80046,1.2593
1,0.86036,1.2625
1,0.96955,1.2123
1,0.81472,1.5072
1,0.6682349999999999,1.3311
1,0.97243,1.8138
1,0.781145,1.4711
1,0.859815,1.3775
1,0.9217249999999999,1.6476
