1,24.804765056254137
1,33.353082738093995
1,25.391162330955098
1,59.7725589235405
1,46.84813753581663
1,40.04705038176309
1,26.185324553151457
1,19.55331257382154
1,32.55913747787375
1,29.082924753839308
1,59.71581030037771
1,32.08404130179063
1,26.956298464540634
1,20.635880077369432
1,31.44908284107289
1,43.68140312810775
1,26.630002901146582
1,13.760212156208556
1,17.472140380414096
1,56.12960007510328
1,42.001581954805204
1,33.550692924872365
1,39.412578809780094
1,33.253414147613945
1,34.30844127618883
1,33.62832892072885
1,33.568027833730085
1,44.30722106360793
1,21.691002180714914
1,29.04131568391497
1,19.057799339113096
1,52.57415764798669
1,40.36479772888574
1,18.30686610437533
1,20.821053104501754
1,20.127265524413186
1,28.693545260709445
1,29.049353412997213
1,25.485533282904694
1,33.26171721812009
1,17.079192830579778
1,31.183828904242027
1,20.737139572756018
1,38.465483234714
1,31.705882352941178
1,28.969468192752124
1,32.24117685432841
1,38.72666431842197
1,50.95760237749555
1,42.202726515613215
1,32.341856625447875
1,44.037946972608204
1,26.754287381407543
1,18.682471091940197
1,14.804226889190542
1,30.01789072893251
1,59.908017512050584
1,39.90169466656886
1,33.10628378491691
1,31.999541535601033
1,38.37740948243946
1,25.76894957717128
1,16.28965403546784
1,41.42230004685919
1,36.02829011232838
1,26.43132115652388
1,63.05875031415681
1,32.773159186413174
1,57.596549540993976
1,15.718618758749415
1,31.161621832255687
1,32.05013998472893
1,20.304231783890526
1,19.267042542286003
1,30.56421789105448
1,22.97734134366138
1,31.34506490112379
1,23.64752870693959
1,31.879664567900544
1,31.342088106547454
1,40.16678033356065
1,32.23566152778467
1,32.95900950936035
1,14.289634983075667
1,30.003788157797807
1,29.137126865671643
1,32.27624968066081
1,31.003460207612456
1,35.290482076637815
1,40.44760240139829
1,38.75147171743026
1,29.307672211094644
1,23.7130739982451
